,호텔이름,평점,후기
940,한옥호텔 오동재,10.0,매우 좋았어요.
941,한옥호텔 오동재,10.0,전반적으로 직원분들이 모두 친절하셨어요. 깨끗하고 벌레 없고 좋은 기억 남겼어요.
942,한옥호텔 오동재,10.0,"색다른 경험, 정원에 앉아 바다를 감상할 수 있습니다.적극 추천합니다."
943,한옥호텔 오동재,6.0,생각보다 그럭저럭한 느낌을 받았습니다 모기도 잠 못드는게 일조했고 샤워공간도 너무 좁아서 불편했습니다 로비에 있는 직원분들 친절도는 매우 높아서 그부분은 만족했습니다
944,한옥호텔 오동재,10.0,몇해 전에 이어 두번째 방문이에요~ 호텔 위치도 풍광도 좋고 직원분들도 모두 친절하셔서 편하게 잘 쉴수있었습니다~ 가족여행에 적합한 것 같아요!
945,한옥호텔 오동재,10.0,"직원분들 친절하고, 객실 내/외 경치가 매우 좋습니다. 한옥 호텔 특색도 이정도면 잘 살린 것 같습니다. 단점은 조식이 매우 부실합니다. 욕실에서 나방이 다량으로 나옵니다. 배관 청소가 제대로 안 되어있는듯. 하네요."
946,한옥호텔 오동재,10.0,부모님과 여행이었는데 두 분이 너무 좋아하셔서 행복한 시간 보내고 왔어요~~~!!!~!!!
947,한옥호텔 오동재,10.0,객실이 한옥이라 조용하고 넓어 잘 쉬다 왔습니다. 직원분들도 매우 친절하셔서 또 방문할 계획입니다.
948,한옥호텔 오동재,6.0,괜찮을것 같아서 예약을 했습니다 전체적으론 나쁘진 않지만 다테일부분에서 좀 눈살을 찌푸리게 됐습니다
949,한옥호텔 오동재,10.0,"전통 한옥의 감성을 느낄 수 있어서 좋았고, 처마에서 내리는 비와 여수 바다의 해무로 운치 있었음. 함께 모시고 간 장모님이 아주 만족하셨음. 아침 조식도 깔끔하고 맛났음. 다만 화장실 변기 커버 뒷쪽에 머리카락이 많이 남아 청소가 덜 된 부분은 아쉬웠음. 좀 더 청결한 청소 부탁함. 재방문 의사 있음."
950,한옥호텔 오동재,4.0,공기청정기도 없고 일반모텔보다도 어메너티가 한참 부족했네요...온돌이랬는데 보일러켜도 방바닥이 뜨거워지지않았어요ㅠㅠ 동행한 가족들도 다음부터는 한옥에서는 별로 자고싶지않다하시네요..이래저래 좀 아쉬웠어요
951,한옥호텔 오동재,8.0,"KTX를 이용해서 여수에 갔는데 픽업서비스가 있다고 미리 문자메세지를 주셔서 마중나온 차를 타고 편하게 호텔체크인 할 수 있었어요. 호텔은 한옥 특유의 운치있는 분위가 참 좋았습니다. 룸은 바다전망의 코너디럭스룸이었는데 전망 좋고 깨끗하고 한옥을 잘 느낄수 있었어요. 조식으로 먹은 얼큰한 버섯탕, 미역국 그리고 전복죽도 맛있었고 직원분들도 친절하셨습니다. 단점은 좌식스타일이라 거실에 테이블과 방석만 준비되어 있어서 앉았다 일어나기가 불편했고 침대가 있는 방은 화장실이나 샤워실등을 사용하면 하수구 냄새가 올라와서 괴로웠습니다. 그리고 침대베딩은 깨끗했지만 베게솜에서 퀴퀴한 냄새가 올라와 베게에 수건을 덮고 사용했어요. 이불장 안에 준비되어 있는 요세트는 누군가 사용한 티가 역력하게 머리털등이 그대로 있어서 뜨악했습니다.주말에 이용했고 1박에 250$정도를 결제했는데 여러모로 아쉬움이 남는 곳이었습니다. 단점이 모두 사라진다면 다시 방문하고 싶은 곳입니다."
952,한옥호텔 오동재,10.0,한옥의 느낌이 좋고 누마루도 겨울이라 이용하진 못했지만 아침에 잠시 나가본 전망은 아주 좋았고 아내도 아주 좋아했네요.
953,한옥호텔 오동재,10.0,전반적으로 깨끗하고 친절하고 가족 여행에 아주 좋았습니다.
954,한옥호텔 오동재,10.0,아이와 집사람이 좋아 해주시 저도 좋았습니다. 개인적으로 겨울에 따뜻한 방바닥이 더 좋았습니다. 그리고 직원분들 모두 친절하시고 전망도 일부지만 바다 전망도 좋았네요. 근처 둘러보기도 좋고 짧은 기간이지만 만족한 여행이 되었습니다.
955,한옥호텔 오동재,8.0,한옥이라 아늑하고 좋았어요 직원들도 친절하심 하지만 이불이 그렇게 깨끗하진 않았어요 그리고 침실 방바닥이 너무 뜨거워서 그런지 건조했습니다
956,한옥호텔 오동재,10.0,일반적인 호텔처럼 수영장과 같은 편의 시설은 없었지만 방이 엄청 따뜻했고 거실이 따로 있어 공간이 넓었으며 직원들도 친절해서 좋았어요
957,한옥호텔 오동재,8.0,"가족 여행으로 아이들 (초등학생)과 한옥에서의 숙박을 경험하고 싶어 이틀 동안 머물렀습니다. 마당이 있는 집에서 숙박한 기분으로 전반적으로 매우 만족스러웠습니다. 아이들도 좋아 했습니다. 아침에 호텔 내 식당에서 국밥을 먹었고 아이들은 조금 매워서 죽을 먹었습니다. 직원 분들도 친절하고 숙박시설이 전반적으로 잘 관리되고 있어 좋았습니다. 굳이 단점을 말하자면 호텔 내 이용할 수 있는 시설 - 수영장, 사우나 등 - 이 없다는 것입니다."
958,한옥호텔 오동재,10.0,조용하고 쾌적한 분위기여서 가족여행에 좋을 것 같아요 ㅎ
959,한옥호텔 오동재,8.0,너무나 친절한 스태프. 어디서나 바다가 보이는 입지 조건. 방문 열고 나가면 마루 테라스. 넓은 공간 (가족이 묵기에 좋음). 한옥의 운치. 다만 한옥의 멋을 살리다 보니 거실에 의자가 없어 무릎이나 허리가 안좋은 사람에게는 불편.
960,한옥호텔 오동재,10.0,"일단 ktx역에 무척 가까워서 좋았다. 역을 중심으로 연결되는 대중교통 이용하기도 편하다. 기차나 버스로 이동할 경우 숙소를 가거나 다른 곳으로 이동할 때 항상 이점이 불편한데 그런 고민이 덜 생긴다. 속소도 살짝 언덕 쪽이라 전경도 괜찮음. 실내는 깔끔하고 깨끗. 이 정도급 호텔에서는 관리만 잘 되면 그 값을 한다고 생각하는데, 그런 기준에서 볼 때 충분히 괜찮은 숙소였다."
961,한옥호텔 오동재,10.0,깨끗하고 넓고 친절하고 좋았어요. 아이들도 좋아했고요. 숙소에 딸려있는 대청마루도 좋고 작은 정원도 너무 예뻤어요. 어메니티가 정체불명의 중국산이어서 좀 아쉬웠어요. 차라리 국내산 저렴한 제품이 더 나을 듯 해요..
962,한옥호텔 오동재,8.0,"한옥 온돌방이라 그런지 잘 때 춥지 않아서 좋았고, 창문을 통해 바라본 바깥의 풍경도 괜찮았습니다.^^ 한옥 컨셉이 좋긴했는데 거실?에 작은 의자나 쇼파같은것이 있으면 어떨까 생각했습니다. 계속 바닥에만 있다보니 같이 간 일행이 힘들어하덕군요. 그치만 나중에 다시 방문하고 싶은 숙소였습니다."
963,한옥호텔 오동재,10.0,생각보다 큰 한옥단지네요. 다만 바로앞에 여수KTX역이 있어서 바다가 많이 가립니다
964,한옥호텔 오동재,10.0,깨끗하고 가족끼리 특히 부모님모시고가기 좋아요. 단독 방이라 더욱 좋아하시더라고요.
965,한옥호텔 오동재,10.0,여수엑스포역에서 가까워서 좋았어요. 한옥의 편안함과 절제된 바다뷰를 잘 느끼고 왔습니다. 쉼을 위해서는 좋은 호텔이네요. 깨끗하고 친절했어요.
966,한옥호텔 오동재,8.0,여수의 호텔들이 워낙 별로라서.. 한옥호텔 경험할겸 예약했어요. 위치는 역 바로 옆이라서 정말 좋고요.. 전망도 좋고.. 직원분들도 친절하시고... 그런데... 청결이 좀.. 그랬어요. 온돌방이라서 요를 피고 베개 놓고 이불을 까는데.. 머리카락이 몇개 있었고요.. 휴.. 세면대 컵놓이는 뒷부분을 보니 또 머리카락이.. 샤워실에서 샤워기 조정을 하다가 천장을 봤는데 또! 머리카락이.. 수건도 빵꾸뚫려있고.. 이런것들을 종합해보면.. 한옥호텔이라는 특이한 컨셉말곤 별거 없어서.. 돈이 좀 아깝네요.
967,한옥호텔 오동재,8.0,가족이 숙박하기에 안락하고 편했습니다.
968,한옥호텔 오동재,6.0,"역에서가까워서 좋았어요, 저녁늦게 체크인해야하는데 8시정도에 안오시냐는 전화도주셔서 서비스는 만족! 온돌도 따스이 켜있었어요 외관 핵이뿜 . . 하지만 한옥의 빈티지스러움은 눈으로만 즐기고싶어요. . 도착하자마자 신발도 벗기전 보이던 신발장에 머리끈.. 누구꺼죠.. 먼지들.. 이불 피고갤때마다 먼지장난아님.. 수건도 인원수 추가한거에비해 적었구.. 바디로션 샴푸 등 혹시 리필로 채우나요? 반정도없는 바디로션.. 청결 제발 부탁드려요 청결만 보장된다면 다시찾고싶은초텔이에요"
969,한옥호텔 오동재,8.0,"경치가 매우 좋았고 한옥이라 새로운 경험을 할 수 있었음. 다만, 약간 이른 시간에 체크-인을 해주었는데 좀 추웠음."
970,한옥호텔 오동재,8.0,"인프라는 최고. 숙소 거실 창가에서 바다도 보이고 엑스포에서 하는 불꽃놀이도 보이고 최곱니다. 다만, 조식으로 나온 떡국의 떡도 안익었고, 집 안에 먼지도 너무 많고, 거실장 등 가구는 많은데 다 비어있어서 괜히 자리만 차지하고 있는데 바둑이나 장기, 윷놀이 등이라도 좀 놔두고 다도상 같은 것도 좀 있으면 가격이 좀 더 비싸더라도 최고일 듯 한데 아쉽네요. 마치 머리 좋은 거 믿고 공부안하는 애 같음."
971,한옥호텔 오동재,10.0,가족여행 최고 숙박지
972,한옥호텔 오동재,8.0,엑스포역도 가깝고 깔끔한 편입니다. 화장실문이 잘 안잠겨서 보수가 필요합니다. 직원분도 친철하고요.
973,한옥호텔 오동재,10.0,건물도 너무 예쁘고 직원분도 친절하셔서 만족한 숙박이었습니다.
974,한옥호텔 오동재,10.0,완전 좋아요! 가족이랑 같이 꼭 한 번 경험해봐야될 곳 중 하나
975,한옥호텔 오동재,10.0,바다도 보이고 운치도 있고 따듯한 느낌의 호텔이었습니다. 단층으로 되어 있어서 더 안락한 느낌이 들었습니다. 가격도 괜찮은 편이고 아침 식사도 좋았습니다. 직원분들도 친절했습니다.
976,한옥호텔 오동재,8.0,한옥호텔에서의 이색적인 숙박이 인상깊었던 여행이었습니다. 항구 바로 앞에 있지만 굉장히 조용하고 객실은 편백에서 나오는 향기에 편안하게 쉴 수 있었습니다.
977,한옥호텔 오동재,10.0,어머니와 이모들을 모시고 갔습니다. 다른 펜션이나 리조트에서는 없었던 리액션을 해주시는데요. 엄청 맘에 들어하신다는 것을 바로 알 수 있었습니다. 다음에도 또 오고 싶다라고 여러번 말씀하셨구요.. 일반 콘크리트의 현대식 건물만 보다가 한옥의 어여쁜 실내외 인테리어에 쏙 반하셨답니다. 감사합니다.
978,한옥호텔 오동재,6.0,구비되어있지 않은 물품은 판매용으로 팔고 있어 아쉬웠다
979,한옥호텔 오동재,10.0,아주 깔끔하고 위치좋고 맘에 쏙 들었습니다
980,한옥호텔 오동재,6.0,한옥 스테이를 해보고 싶다면 경험을 위하여 한번쯤은 다녀올 수 있는 곳. 전체 호텔 분위기는 깔끔함. 샤워실이 좁아 불편하게 느껴짐.
981,한옥호텔 오동재,10.0,저희는 룸을 두개 잡았는데... 작은방에서 개미가 많아 물린 게 좀 아쉬웠지만 그것 빼고는 아주 편안히 잘 쉬었습니다
982,한옥호텔 오동재,10.0,넓고 깔끔해서 특히 가족단위로 지내기 좋아요 객실이 개방감있고 탁트인 뷰가 좋네요 특히 기차역이 코앞이여서 대중교통 이용하기 편리합니다. 여수여행시 재방문의사 있어요
983,한옥호텔 오동재,10.0,전반적으로 최고였습니다.모기가 많은거 빼고 괜찮았습니다. 모기약이 상비되었음 하네요. 최고였습니다. 위치나 시설이나 최고였습니다
984,라테라스 코브 스위트,10.0,"깨끗, 청결, 전망도 좋음, 수영장도 이쁘고 특히 온천물도 있어서 아기들에게도 좋음."
985,라테라스 코브 스위트,4.0,코브스위트 201호 사용했습니다 엘리베이터가 열리면 바로 보이는 룸이라 문을 열고 나올때 룸안이 훤히 보일 수 있는 호실입니다 그에 대해 직원은 201호가 가장 좋은호실이라 말하더군요.. 엘리베이터 앞에서 떠드는 투숙객들 때문에 시끄러웠습니다 바다뷰를 생각하고 왔는데 공사장만 보다 왔습니다 사전 연락이라도 받았다면 좋았겠지요 다시 갈 계획은 없으며 주변에 추천하고 싶지 않습니다 엘베에서 만난 메이트이모님을 제외하고는 모두가 마스크를 착용하고 있지 않았습니다 프론트. 편의점직원 로비 직원 수영장 직원 모두 .
986,라테라스 코브 스위트,8.0,대체적으로 만족은되었으나 빨래건조대가 있는방은있고 없는방은없어 아쉬웠습니다 인피니티풀사용에 대한 사전 얘기가 없어 그것이 좀 아쉬웠습니다
987,라테라스 코브 스위트,2.0,신혼여행으로 갔는데 화장실 세면대 옆에 머리카락 한무더기가 그대로 있었어요 바로 카운터에 말해서 청소 다시 해주겠다고는 했는데 이미 기분은..... 이틀연속 묵었는데 가격할인이 된것고 아닌데도 둘째날 청소상태는 할말이 없네요 세면대 물도 잘 안빠져요 위생은 진짜 별로에요 비추합니다
988,라테라스 코브 스위트,10.0,서비스는 만족합니다 프런트 친절하고 바베큐장 이용하면서도 말하면 다 챙겨주시고 좋았는데 오션뷰가 아쉽고 바로앞 건물공사하고있어서 철골과 공동묘지 ㅠ 그리고 건물 앞 흡연장이 정화조가 있는건지 냄새가 너무 심햇어요 이건 흡연자로서 아쉬운부분입니다
989,라테라스 코브 스위트,10.0,최고의 결혼기념일이 됐던 여행 코로나 때문에 해외도 못가고 울상이였는데 신랑이 대뜸 여수를 가자고 해서 와봤어요 사실 국내라 딱히 기대 안했죠 뭐 왠걸 뷰 끝내주는 인피니티풀에 객실전망은 또 이렇게 좋으며 직원분들 모두 친절하시고 바베큐 세트도 구성 알차고 너무 좋았어요 ^^! 전에 푸켓에서 버블파티 한적 있었는데 역시 국뽕이네요 그때는 외국인분들이 많아서 인지 모르겠지만 그닥 흥겨운 기억은 아니였는데 이번에 신랑이랑 연애때 처럼 깔깔대고 신나게 놀다왔네요 ㅎㅎ 저녁에 하는 버블파티가 현재는 이벤트성으로 한다던데 진짜 끝내줍니다 ㅎㅎㅎㅎ 진심으로 또 오고싶어요 ㅎㅎ 번창하세요^^~
990,라테라스 코브 스위트,10.0,풀장이 참 좋았으나 물이 차가움
991,라테라스 코브 스위트,10.0,부대시설이랑 너어어어무 만족 했지만 주변에 정말 없어서 차가 필요하다는 사실 수영장도 다 맘에 들엇어요 ㅎ
992,라테라스 코브 스위트,2.0,지금 현재 공사중이예요. 아주 흉물스럽다는... 코브 스위트 오션뷰에서 클럽호텔로 업글해줬다는데 룸상태가 영... 시트는 누렇고 냄새나고 벽지오염상태도 심했고 커텐엔 라면 국물 유리창도 닦지않은지 오래되었고 ㅠㅠ 정말 인플루언서들의 힘이 대단한 숙소인듯합니다. 사진이랑 실제 숙소의 모습은 찬이하게 달라요. 여기 수영장은 현재 자쿠지 작은거1개 수영장 1개운영중인데... 수영장은 오래되어 수영망 바닥 방수코팅된부분이 탈락한 잔해물들이 둥둥떠다니더라구요. 호텔스에서도 정확하게 확인 부탁드려요. 그리고 공사중이라고 분명이 공지 올리세요
993,라테라스 코브 스위트,10.0,남자친구랑 처음으로 여수여행갔는데 만족스러워용 조식도 브런치셋트라 간편하고! 여름에오면 더 좋을거같아요
994,라테라스 코브 스위트,10.0,여수바다 예쁜건알았는데 라테라스가 괜히 노을맛집이 아닌거같아요 버블파티도 즐거웟습니다
995,라테라스 코브 스위트,10.0,"여수여행이 처음이 아닌데, 이런 곳이 있었나싶었어요. 인피니티풀에서 전망도 너무 좋고 버블파티신기해써요!! 바베큐장 분위기도 좋고! 잘 쉬다갑니당. (다만, 공사진행부분이 아쉬워서ㅠㅠ)"
996,라테라스 코브 스위트,10.0,재방문했는데 역시나 대만족입니다 ㅎㅎㅎㅎ 지인들 추천도 진짜많이 했을정도 ㅎㅎ 코로나 때문에 걱정많앗는데 역시 핫하네요 ㅎㅎ 버블파티 진짜 재밋고 직원들 짱친절하세요 ㅠㅠㅠ 진짜 완전 강추! 또 올 예정입니다 ㅎㅎ
997,라테라스 코브 스위트,10.0,당일 룸 업글도 해주시고 감사했어요! 여수 하면 왜 다들 라테라스를 추천하는지 알겠더라구요 서비스도 좋고 편의점 있어서 편리해요 장은 따로 안보고 그냥 리조트 내에서 있는걸로 때웠어요 체크인시간전에 리조트 구경하려고 일찍 갔는데 로비랑 사람들 다니는 길 소독중이시더라구요 그거 보고 더 믿고 투숙하고왔어요
998,라테라스 코브 스위트,10.0,"장점브리핑 첫째, 직원분들이 대한민국에서 제일 친절한 거 같다. 둘째, 겨울철에 이색적으로 물놀이가 가능하다. 덧붙여 버블파티와 수영장에서 보는 일몰은 최고다. 눈이 부실정도로 아름답다. 셋째, 코로나 대비 예방책을 잘 진행 하고 있다. 연박하면서 눈앞에서 소독 방역 하는 모습도 보았고 직원들 손소독제 꾸준히 사용하고 노력하는 모습 보기 좋았고 안쓰러웠어요. 고생하시더라구요. 넷째, 바베큐 진심 추천. 바베큐장 분위기 끝내줍니다. 빔도 쏴서 영상도 틀어주시고 노래 선곡 아주 칭찬드립니다. 플레이 리스트 여쭤보고싶었어요 ㅋ 암튼 추천합니다. 재방문 의사 200% !!!!!!!!"
999,라테라스 코브 스위트,10.0,속소도 생각보다 훨씬 깔끔하고 디자인도 예뻤어요 다들 가보는 라테라스 나만 못가보나 했는데 드디어 다녀왔습니다 ㅎㅎ 여행 갈때마다 느끼는 거지만 직원들이 친절하면 무슨일이 있어도 기분이 좋더라구요 ㅎㅎ 근데 여기는 시설도 조고 직원들 서비스도 짱짱!! 다음엔 가족들이랑 가려구요 ㅎㅎ
1000,라테라스 코브 스위트,8.0,후기에 청결에 대한 의견이 갈려서 청결에 제일 예민한 저에게는 너무 고민되고 걱정이 많았는데 우선 룸 컨디션은 대 만족입니다! 딱 두가지 아쉬운 점은 방음이 정말 단 하나도 안돼요. 아직 체크아웃 전 늦잠 자고 있는데 앞방 옆방 청소하시는 분들 떠드는 소리에 그냥 얼른 준비해서 나왔구요 밤에도 복도에서 다른 방 티비 소리가 다 들릴정도입니다. 그리고 방이 건조해요. 두 가지 빼면 인테리어도 그렇고 전반적으로 만족합니다.
1001,라테라스 코브 스위트,8.0,시설이나 자재들은 고급스러웠는데.. 작은 디테일들이 좀 아쉬웠습니다. 수영장 있는 숙소인데.. 수영복을 말릴 수 있는 빨래건조대나 옷걸이 같은 것이 없어서 바닥에 널어서 말려야 했네요. 침대는 크고 편했어요. 근데 현관문 방음이 잘 안되고 다른 객실 문이 열릴 때마다 저희방 현관문이 들썩거렸어요. 바베큐도 사진에서 본 것보다는 좀 아쉬웠어요.
1002,라테라스 코브 스위트,10.0,다 직접 찍은 사진이고 건물 모습 사진밖에 없고 방 안 사진은 커튼과 천장 모습밖에 없지만 딱봐도 깨끗한 방입니다ㅜㅜ! 전신샷 볼 수 있는 긴 거울도 있고 티비 크기도 크고 화장실 완전 깨끗 휴지 수건 각종 물품들 다 있습니다 그리고 수영장도 너무 이뻤고 바다가 보여요(밤바다도 보려고 했는데 어두워서 안보임) 바베큐도 3만원(가스)으로 너무 좋았어요 상추 파무침 쌈무 종이컵 키친타올 안 사가셔도 되세요 다 있습니다! 그리고 옆에 바로 투썸도 있어서 커피 마시기도 편했어요 씨유도 바로 있습니다 피자집도 있었던거 같은데 못 먹어서 자세히는 모르겠네요 더 남은 건 없는 것 같지만 더이상 기억이 이제 안나네요.. 아무튼 여기 가셔도 절대 후회안해요 마지막으로 차 없이 갔는데 이순신광장쪽이나 돌산공원쪽 등등 여수 여러곳에서 호텔까지 택시로 가거나 그 반대도 택시비 별로 안 듭니다
1003,라테라스 코브 스위트,8.0,방도 넓고 화장실도 넓어서 좋았어요 숙소 자체가 건물이 엄청 크고 서비스도 친절해요 해돋이를 보러 갔는데 건물들 사이에 가려져서 잘 보기는 힘들었어요
1004,라테라스 코브 스위트,10.0,부모님이 좋아하셨어요!
1005,라테라스 코브 스위트,8.0,"수영장물이짬. 방음 잘 안됨. 시설,침구류는 깨끗."
1006,라테라스 코브 스위트,6.0,시설 인테리어나 청결 상태는 좋았으나 수영장이랑 온수로 이용할수있는 곳은 물때나 떨어져있는 타일 등으로 별로 오래 있고 싶다는 생각이 들지가 않더라구요. 그리고 고기를 야외가 예약으로 꽉차서 실내에서 먹었는데 전혀 직원 분이 근처에도 안계셔서 쓰레기통 위치조차도 헤메면서 찾았네요 ㅎ 짐이 많아서 옮기는 도중에도 애먹었구요 솔직히 방은 진짜 좋았는데 서비스나 부대시설이 전 별로였어요 그리고 화장실도 샤워하는 곳까지 내려가려면 조심하지 않으면 미끄러질꺼 같네요
1007,라테라스 코브 스위트,10.0,주변에 투썸플레이스 외엔 아무것도 없지만 조용해서 좋아요~ 뷰는 여수에서 최고인듯해요~ 다시 방문할 의사도 있지만 데스크에 계신 여자 직원분의 attitude 는 별로였어요!
1008,라테라스 코브 스위트,8.0,"9월 17일~19일까지 코브스위트에 이틀 머물렀습니다. 수영장이 두군데인데, 한 수영장은 수온이 37도라 쌀쌀해도 놀기 좋았고, 다른 한 수영장은 수온이 20도 정도라 놀기엔 좀 추웠습니다. 객실청결상태, 침구, 어메니티 등 객실상태는 전반적으로 좋았습니다. 다만 객실내 테라스에 있는 의자 중 하나가 망가져있었습니다. 그래서 다음날 리셉션에 얘기했고, 교체가 가능한지 물어보았는데, 남아있는게 없으면 교체가 불가능할수도 있다는 답변을 들었습니다. 수영장에서 5시간이상 놀다가 룸으로 들어갔는데, 방문흔적도 없고, 체크아웃할때까지 어떠한 답변도 들을 수 없었던 점이 많이 아쉽습니다. 조취가 되지 않아도 방문 후 답변은 해 주실거라 생각했었는데, 제가 너무 많은걸 바란건가.. 라는 생각을 하게 되었습니다.."
1009,라테라스 코브 스위트,2.0,"사진만 보구 선택했는데 호텔도 아닌것이 가격은 호텔보다도 더비싸고 서비스엉망 조식 엉망 부대시설 엉망, 가성비 최악 거기다가 방음도 않되고 수영장은 물이 더러워서 들어가기 겁날정도이구!! 정말 최악"
1010,라테라스 코브 스위트,10.0,아주 잘 사용했습니다 평이 왜 안좋은지 모르겠네요~ 수영장도 괜찮고 방도 깨끗했습니다~ 직원분들도 친절하구요~ 다음에 가면 또 이용해야 겠습니다~
1011,라테라스 코브 스위트,4.0,가족끼리 갔어요. 이가격에 이런 상태의 호텔이라니.... 정말 제가 가본곳중 최악.... 수영장은 더러워서 ..토할듯 .... 유리문에 손자국이 너무 더럽고.... 방은 방음도 아니 되고... 에어컨 소리 시끄럽고 .... 15만원이면 딱될듯 .... 특히 발만 담금 수영장.. 내다리가 가렵고 애들도 가렵다하고 .. 암튼 .... 잘 생각해 보세요.. 몇년내에 ... 힘들듯한 곳입니다....
1012,라테라스 코브 스위트,6.0,수영장이 애들 놀기에 너무 좋았습니다. 객실은 좁고 별로에요. 성수기라 가격이 비쌌는데 가격대비 좋다고 볼 순 없네요.
1013,라테라스 코브 스위트,8.0,"수영장이 특히 좋았고, 바다 풍경과 어우러져서 좋은 시간 보냈습니다. 조식이 조금 부실했었던거 빼고는 모든게 좋았습니다."
1014,라테라스 코브 스위트,8.0,부대시설이 잘 되어 있어서 편했고 벌레가 많은건 어쩔 수 없는 듯...스텝들도 친절합니다. 다만 맛집이나 관광을 나갈 때는 차로 10분 이상은 나가야 하기 때문에 그건 좀 힘들긴 했네요. 수영장에에서 놀기 좋았습니다. 가족단위로 오기 좋은 곳 같네요 뭐 커플도 괜찮지만.... 다음에 다시 방문을 하겠냐로 따진다면 다시 가고싶습니다 ㅋㅋ 낮에는 바다 뷰가 너무 멋있고 밤에는 버플 쏴 주거든요 ㅋㅋㅋ
1015,라테라스 코브 스위트,8.0,"숙박과 함께 수영장도 이용할 수 선택하게 되었는데요. 전반적으로 괜찮았지만, 공용시설의 관리 상태가 미흡한게 흠이었습니다. 예를 들면 공용 화장실 청결과 건물 구석등의 모기줄, 복도 바닥의 낙엽( 지난 가을에 떨어진것 같은데 그사이에 청소가 없었다는...?) 내년에 또 숙박예정입니다만, 개선이 없다면 그 후로는..."
1016,라테라스 코브 스위트,4.0,"라테라스에서 제일 비싸다는 VIP 룸에서 1박 했는데, 태풍이 있던 날이었어요. 비바람이 몰아치니 통유리로 되어있는 유리창에서 물이 줄줄줄줄줄 새더군요...... 티비 등 콘센트 있는 곳까지 물이 계속 흘러넘쳐 불날까봐 너무 무서웠습니다 ㅠ 물이 너무 많이 흐른다고 말씀드렸더니 통유리라 어쩔 수 없다는 답변만 받았고, 그 비싼 방에서 유리창 밑에 수건 몇십장으로 물을 흡수시키며 일박을 했네요 ㅠㅠ 직원분들 모두 친절하시고, 깨끗한건 좋았지만 비오는 날은 절대 가면 안될것같네요 ㅜㅜ"
1017,라테라스 코브 스위트,10.0,정말 3일간의 짧은 휴가동안 잘 쉬다가 갑니다. 좋은 추억 남기고 가요 ^0^/
1018,라테라스 코브 스위트,6.0,"숙박 청결 상태가 별로임 커튼도 얼룩덜룩 이상한 얼룩이 묻어있고, 컵과 주전자 등이 놓인 탁자는 먼지가 조금 쌓여있음 욕실은 미끄럼방지 매트를 깔아놨는데 그것 때문에 머리카락이 개수구멍으로 내려가지 않아 한번 머리 감으면 바닥이 머리카락 천지가 됨.. 목욕 가운, 배쓰타올 등 기본적으로 타 리조트나 호텔 혹은 이 가격대의 숙소에서 봤던 것들을 보지 못함.. 수건은 그냥 가정에서 쓰는 크기의 타올만 줌 숙소 내에 전화가 없음ㅋㅋㅋ 직접 가서 말하거나 휴대전화 사용해야 함ㅋㅋ 프론트 직원들도 전문적이지(?) 못하다는 느낌을 받았음 알바생 느낌.. 숙박비가 저렴한 편은 아닌데 많이 아쉬웠음 단 수영장 하나는 정말 좋음 해수를 사용하고 수영장 뷰도 좋고 예쁘게 잘 꾸며놓음 편의점도 바로 옆에 있어 편리함 단 맥주는 어마무시하게 비쌈 4캔에 만원하는 맥주가 여기선 한 캔에 4천원이 넘음 수영장 안에 있는거라 그냥 그러려니 함 수영장에서 사진 찍기엔 좋지만 재방문 의사는 없음 시내랑 좀 떨어져있는 곳이라 밤에 시내 나갔다 돌아오려면 택시 잡기 몹시 힘듦 차를 가져가가나 저녁은 바베큐 신청해서 구워먹거나 하는게 편리함 시내 나가서 저녁 먹고 들어오려다 택시 안잡혀서 울 뻔함"
1019,라테라스 코브 스위트,6.0,방문제로 중간에 방을 바꿔야해서 몹시 불편했습니다. 시내와 멀어 좀 불편하네요
1020,라테라스 코브 스위트,8.0,숙소가 너무나이뻤어요맘에들었어요 버블파티를 너무늦게해서 아쉬었어요
1021,라테라스 코브 스위트,10.0,"참 신경써서 잘 지었다는 느낌이 드는 리조트.. 비가 와서 수영장을 많이 이용 못해서 아쉬웠지만 룸컨디션이며 부대시설, 직원분들 친절도까지 모두 만족스러웠습니다. 생각보다 수영장 물이 짜서 깜놀 ㅎ 날 좋을때 또 한번 가고 싶은 리조트네요.."
1022,라테라스 코브 스위트,6.0,기대하고 간 리조트였어요! 온수 수영장에서 아이들은 만족하며 놀았고 하루 두번 쏴주신 버블폼도 즐겁게 즐겼네요 ! 수영장에 비치타올이 구비되어있었음 좋았겠어요! 호텔 체크인할때 로비에 물이 흥건해서 첫인상이 좀 그랬네요~ 코브동 이동해서도 복도에 엘리베이터 바닥에도 물이 있어 신경쓰였어요! 룸 청결도는 나쁘지 않았고 어매너티도 쓸만하게 준비되어있었으나 침대위 웰컴메세지에 다른 투숙객 이름이 적혀있었어요. 세심한 체크가 필요할듯합니다. 담배냄새가 나서 창문을 열어놓고 싶었는데 방충망이 없어 모기걱정에 하지 못한것도 아쉬운 점이였어요!대신 룸에있던 공기청정기에 의존했네요! 많은분들이 남기셨듯 방음은 정말 안되는데 그건 투숙객들도 함께 노력해주셔야 할 부분 같고~ 침대에서 보이는 여수 밤바다는 너무 좋았네요! 주중이어서 그런지 주차도 객실과 가까운곳에 할수있어 좋았습니다.
